dataset,seed,base,calibration,r2,rmse,mae,picp,mpiw,niw,nciw,c_test_cal,crps,a0,a1,q_hat
pawpularity,2,sourcewise_quantile,mondrian_dis,0.16070806980133057,18.597620559590833,13.130247116088867,0.9525970751386788,83.1042709350586,0.848002764643455,0.8428260061662429,0.9938953518867493,12.732195976063178,,,
pawpularity,2,sourcewise_quantile,weighted_dis,0.16070806980133057,18.597620559590833,13.130247116088867,0.9465456379223399,82.12372589111328,0.8379972029705437,0.8544334646005006,1.0196137428283691,12.701381233226693,1.0,16000.0,0.020401038229465485
pawpularity,2,sourcewise_quantile,difficulty_weighted,0.16070806980133057,18.597620559590833,13.130247116088867,0.9531013615733737,758.1710815429688,7.736439607581314,7.589255473856944,0.9809752106666565,68.52721051418409,,,0.7368785738945007
pawpularity,2,sourcewise_quantile,binned_weighted_dis,0.16070806980133057,18.597620559590833,13.130247116088867,0.9495713565305093,82.99886322021484,0.846927175716478,0.8499476435123161,1.0035663843154907,12.732237647248134,,,1.036073088645935
pawpularity,3,xgb_point,marginal,0.24526315927505493,17.63594051093046,12.670947074890137,0.9515885022692889,79.99897766113281,0.8163160985829879,0.8063241036245333,0.9877596497535706,10.457661156598135,,,39.999481201171875
pawpularity,3,xgb_point,mondrian_dis,0.24526315927505493,17.63594051093046,12.670947074890137,0.9551185073121533,81.77296447753906,0.8344180048728476,0.8027814015581127,0.9620854258537292,10.522462817069092,,,
pawpularity,3,xgb_point,weighted_dis,0.24526315927505493,17.63594051093046,12.670947074890137,0.9531013615733737,78.70404815673828,0.8031025322116151,0.7780257786465677,0.9687751531600952,10.345669919814764,1.0,0.08333333333333333,36.322113037109375
pawpularity,3,xgb_point,difficulty_weighted,0.24526315927505493,17.63594051093046,12.670947074890137,0.9546142208774584,85.80902099609375,0.8756022550621811,0.8243624119315465,0.9414804577827454,10.698832149543563,,,43.21229553222656
pawpularity,3,xgb_point,binned_weighted_dis,0.24526315927505493,17.63594051093046,12.670947074890137,0.9586485123550177,82.83665466308594,0.8452719863580198,0.7972913144081406,0.9432364106178284,10.572136673996198,,,39.35542678833008
pawpularity,3,xgb_quantile,marginal,0.23612266778945923,17.742412826068076,12.658988952636719,0.9470499243570348,81.08317565917969,0.8273793434610173,0.8323368486800454,1.005991816520691,11.728015147607742,,,7.875063896179199
pawpularity,3,xgb_quantile,mondrian_dis,0.23612266778945923,17.742412826068076,12.658988952636719,0.9531013615733737,82.16851806640625,0.8384542659837373,0.8335253058457037,0.9941213726997375,11.745011785665273,,,
pawpularity,3,xgb_quantile,weighted_dis,0.23612266778945923,17.742412826068076,12.658988952636719,0.957135653050933,82.76307678222656,0.8445211916553731,0.8121180097751137,0.9616312980651855,11.728371643539084,1.0,16000.0,0.05933684483170509
pawpularity,3,xgb_quantile,difficulty_weighted,0.23612266778945923,17.742412826068076,12.658988952636719,0.9520927887039838,3099.626220703125,31.62883898676658,31.287660263453365,0.9892130494117737,262.75990992066147,,,2.3155765533447266
pawpularity,3,xgb_quantile,binned_weighted_dis,0.23612266778945923,17.742412826068076,12.658988952636719,0.9576399394856279,83.88316345214844,0.8559506474709024,0.8190831027941664,0.9569279551506042,11.799108448313746,,,2.7898826599121094
pawpularity,3,sourcewise_stack,marginal,0.22844856977462769,17.831312023419997,12.910958290100098,0.9505799293998991,80.014892578125,0.8164784956951531,0.8084293487285767,0.9901416301727295,10.538298737214442,,,40.007450103759766
pawpularity,3,sourcewise_stack,mondrian_dis,0.22844856977462769,17.831312023419997,12.910958290100098,0.9515885022692889,80.84380340576172,0.8249367694465481,0.8096940990540551,0.9815226197242737,10.562024323923058,,,
pawpularity,3,sourcewise_stack,weighted_dis,0.22844856977462769,17.831312023419997,12.910958290100098,0.9520927887039838,81.46743774414062,0.831300385144292,0.805750205966767,0.969264805316925,10.55200916704911,1.0,0.08333333333333333,37.5974235534668
pawpularity,3,sourcewise_stack,difficulty_weighted,0.22844856977462769,17.831312023419997,12.910958290100098,0.9546142208774584,83.59712219238281,0.853031859105947,0.8256286206435144,0.9678754806518555,10.63402326355358,,,42.48511505126953
pawpularity,3,sourcewise_stack,binned_weighted_dis,0.22844856977462769,17.831312023419997,12.910958290100098,0.9505799293998991,80.014892578125,0.8164784956951531,0.8084293487285767,0.9901416301727295,10.538298737214442,,,40.007450103759766
pawpularity,3,sourcewise_quantile,marginal,0.1486138105392456,18.731137973576413,13.18920612335205,0.9515885022692889,86.38567352294922,0.88148646451989,0.879872677300501,0.9981692433357239,12.829580794533392,,,5.569465637207031
pawpularity,3,sourcewise_quantile,mondrian_dis,0.1486138105392456,18.731137973576413,13.18920612335205,0.9531013615733737,85.31629943847656,0.8705744840660874,0.8604450857269605,0.9883646965026855,12.798189103103237,,,
