dataset,regime,method,picp_mean,mpiw_mean,niw_mean,nciw_mean,crps_mean,c_test_cal_mean,q_global_mean,q_pooled_masked_mean,q_regime_mean,n_seeds,picp_std,mpiw_std,niw_std,nciw_std,crps_std,c_test_cal_std,q_global_std,q_pooled_masked_std,q_regime_std,coverage_gain_mean,coverage_gain_std,mpiw_change_pct_mean,crps_change_pct_mean,coverage_gain_vs_pooled_mean,mpiw_change_vs_pooled_pct_mean,crps_change_vs_pooled_pct_mean
imdb_wiki,tab_only,mask_matched_cal,0.9532891381947985,80.70907897949219,0.8967675442165799,0.8852007404270272,10.632916679828892,0.9873458862304687,17.943888092041014,36.06385955810547,40.354539489746095,5,0.0009437407202101557,4.518578064680712,0.05020642294089684,0.04492332206260203,0.5099309127824906,0.006497974835489067,0.16404916823203353,2.1761456050288865,2.259286768353459,0.19520652728199897,0.026631817448381136,124.9888294687275,6.819321873422841,0.02019377868434471,11.926667095916494,2.991953345882796
imdb_wiki,tab_only,pooled_masked_cal,0.9330953595104539,72.12771911621094,0.8014191012912327,0.8852007957575087,10.324034848450804,1.1051152229309082,17.943888092041014,36.06385955810547,40.354539489746095,5,0.0014713450327642657,4.352287467070521,0.048358749634116974,0.04492325717161556,0.4946273243041739,0.014203126109140901,0.16404916823203353,2.1761456050288865,2.259286768353459,0.19520652728199897,0.026631817448381136,124.9888294687275,6.819321873422841,0.02019377868434471,11.926667095916494,2.991953345882796
mercari,full,global_full_cal,0.9496600000000001,2.3317450046539308,0.31201972644233766,0.3127475873701604,0.3399283375258425,1.0024303793907166,1.1658724784851073,1.3115556240081787,1.1658724784851073,5,0.002082786594925169,0.02599927013914145,0.0034790618786891673,0.0013028768317722332,0.0016231270140510362,0.011702303608836357,0.012999554897028004,0.027015686720563366,0.012999554897028004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mercari,full,mask_matched_cal,0.9496600000000001,2.3317450046539308,0.31201972644233766,0.3127475873701604,0.3399283375258425,1.0024303793907166,1.1658724784851073,1.3115556240081787,1.1658724784851073,5,0.002082786594925169,0.02599927013914145,0.0034790618786891673,0.0013028768317722332,0.0016231270140510362,0.011702303608836357,0.012999554897028004,0.027015686720563366,0.012999554897028004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mercari,full,pooled_masked_cal,0.9496600000000001,2.3317450046539308,0.31201972644233766,0.3127475873701604,0.3399283375258425,1.0024303793907166,1.1658724784851073,1.3115556240081787,1.1658724784851073,5,0.002082786594925169,0.02599927013914145,0.0034790618786891673,0.0013028768317722332,0.0016231270140510362,0.011702303608836357,0.012999554897028004,0.027015686720563366,0.012999554897028004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mercari,no_text,global_full_cal,0.92972,2.3317450046539308,0.31201972644233766,0.34973736637890473,0.3800015977628216,1.120976495742798,1.1658724784851073,1.3115556240081787,1.3115556240081787,5,0.0036772272162595523,0.02599927013914145,0.0034790618786891673,0.006454892780470616,0.002629253576842686,0.023072407544653502,0.012999554897028004,0.027015686720563366,0.027015686720563366,0.02073999999999998,0.004899285662216495,12.51357778968109,1.7068058962238215,0.0,0.0,0.0
mercari,no_text,mask_matched_cal,0.95046,2.6231110095977783,0.351008527094092,0.34973730549058885,0.38647936898701996,0.9964504718780518,1.1658724784851073,1.3115556240081787,1.3115556240081787,5,0.0013794926603647012,0.05403137344112673,0.007230144945847658,0.006454958071366479,0.0017276299520525863,0.009793955147716076,0.012999554897028004,0.027015686720563366,0.027015686720563366,0.02073999999999998,0.004899285662216495,12.51357778968109,1.7068058962238215,0.0,0.0,0.0
mercari,no_text,pooled_masked_cal,0.95046,2.6231110095977783,0.351008527094092,0.34973730549058885,0.38647936898701996,0.9964504718780518,1.1658724784851073,1.3115556240081787,1.3115556240081787,5,0.0013794926603647012,0.05403137344112673,0.007230144945847658,0.006454958071366479,0.0017276299520525863,0.009793955147716076,0.012999554897028004,0.027015686720563366,0.027015686720563366,0.02073999999999998,0.004899285662216495,12.51357778968109,1.7068058962238215,0.0,0.0,0.0
mercari,tab_only,global_full_cal,0.92972,2.3317450046539308,0.31201972644233766,0.34973736637890473,0.3800015977628216,1.120976495742798,1.1658724784851073,1.3115556240081787,1.3115556240081787,5,0.0036772272162595523,0.02599927013914145,0.0034790618786891673,0.006454892780470616,0.002629253576842686,0.023072407544653502,0.012999554897028004,0.027015686720563366,0.027015686720563366,0.02073999999999998,0.004899285662216495,12.51357778968109,1.7068058962238215,0.0,0.0,0.0
mercari,tab_only,mask_matched_cal,0.95046,2.6231110095977783,0.351008527094092,0.34973730549058885,0.38647936898701996,0.9964504718780518,1.1658724784851073,1.3115556240081787,1.3115556240081787,5,0.0013794926603647012,0.05403137344112673,0.007230144945847658,0.006454958071366479,0.0017276299520525863,0.009793955147716076,0.012999554897028004,0.027015686720563366,0.027015686720563366,0.02073999999999998,0.004899285662216495,12.51357778968109,1.7068058962238215,0.0,0.0,0.0
mercari,tab_only,pooled_masked_cal,0.95046,2.6231110095977783,0.351008527094092,0.34973730549058885,0.38647936898701996,0.9964504718780518,1.1658724784851073,1.3115556240081787,1.3115556240081787,5,0.0013794926603647012,0.05403137344112673,0.007230144945847658,0.006454958071366479,0.0017276299520525863,0.009793955147716076,0.012999554897028004,0.027015686720563366,0.027015686720563366,0.02073999999999998,0.004899285662216495,12.51357778968109,1.7068058962238215,0.0,0.0,0.0
pawpularity,full,global_full_cal,0.9508825012607162,79.5903305053711,0.8121462296466438,0.8040855603858958,10.45277667386203,0.990891444683075,39.795162963867185,45.130854797363284,39.795162963867185,5,0.00537958057613502,2.409204613476593,0.024583720545679533,0.004724222021634638,0.09661879029080223,0.03392925744191296,1.2046026367831755,1.041021787434554,1.2046026367831755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pawpularity,full,mask_matched_cal,0.9508825012607162,79.5903305053711,0.8121462296466438,0.8040855603858958,10.45277667386203,0.990891444683075,39.795162963867185,45.130854797363284,39.795162963867185,5,0.00537958057613502,2.409204613476593,0.024583720545679533,0.004724222021634638,0.09661879029080223,0.03392925744191296,1.2046026367831755,1.041021787434554,1.2046026367831755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pawpularity,full,pooled_masked_cal,0.9508825012607162,79.5903305053711,0.8121462296466438,0.8040855603858958,10.45277667386203,0.990891444683075,39.795162963867185,45.130854797363284,39.795162963867185,5,0.00537958057613502,2.409204613476593,0.024583720545679533,0.004724222021634638,0.09661879029080223,0.03392925744191296,1.2046026367831755,1.041021787434554,1.2046026367831755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pawpularity,no_image,global_full_cal,0.9377710539586485,79.59032897949218,0.8121462140764508,0.9102015667875986,11.621297040933685,1.121496057510376,39.795162963867185,45.130854797363284,45.130854797363284,5,0.006648170851306902,2.409207288252379,0.02458374783930997,0.04035607735149482,0.08819795679326622,0.05850157909538477,1.2046026367831755,1.041021787434554,1.041021787434554,0.01371659102370144,0.005110489585540388,13.500925626418228,3.3623751702834475,0.0,0.0,0.0
